ts_id,date,total,duoarea,process
153,2022-07-31,2032.0,SMO,VCS
153,2022-08-31,2191.0,SMO,VCS
153,2022-09-30,2276.0,SMO,VCS
153,2022-10-31,4197.0,SMO,VCS
153,2022-11-30,7020.0,SMO,VCS
153,2022-12-31,10294.0,SMO,VCS
153,2023-01-31,10792.0,SMO,VCS
153,2023-02-28,8489.0,SMO,VCS
153,2023-03-31,8497.0,SMO,VCS
153,2023-04-30,3794.0,SMO,VCS
153,2023-05-31,3188.0,SMO,VCS
153,2023-06-30,2531.0,SMO,VCS
153,2023-07-31,2303.0,SMO,VCS
153,2023-08-31,2453.0,SMO,VCS
153,2023-09-30,2505.0,SMO,VCS
153,2023-10-31,4213.0,SMO,VCS
153,2023-11-30,6366.0,SMO,VCS
153,2023-12-31,8136.0,SMO,VCS
153,2024-01-31,10890.0,SMO,VCS
154,2014-01-31,9.0,SMO,VDV
154,2014-02-28,8.0,SMO,VDV
154,2014-03-31,9.0,SMO,VDV
154,2014-04-30,9.0,SMO,VDV
154,2014-05-31,9.0,SMO,VDV
154,2014-06-30,9.0,SMO,VDV
154,2014-07-31,9.0,SMO,VDV
154,2014-08-31,9.0,SMO,VDV
154,2014-09-30,9.0,SMO,VDV
154,2014-10-31,9.0,SMO,VDV
154,2014-11-30,9.0,SMO,VDV
154,2014-12-31,9.0,SMO,VDV
154,2015-01-31,6.0,SMO,VDV
154,2015-02-28,5.0,SMO,VDV
154,2015-03-31,6.0,SMO,VDV
154,2015-04-30,6.0,SMO,VDV
154,2015-05-31,6.0,SMO,VDV
154,2015-06-30,6.0,SMO,VDV
154,2015-07-31,6.0,SMO,VDV
154,2015-08-31,6.0,SMO,VDV
154,2015-09-30,6.0,SMO,VDV
154,2015-10-31,6.0,SMO,VDV
154,2015-11-30,6.0,SMO,VDV
154,2015-12-31,6.0,SMO,VDV
154,2016-01-31,22.0,SMO,VDV
154,2016-02-29,21.0,SMO,VDV
154,2016-03-31,22.0,SMO,VDV
154,2016-04-30,21.0,SMO,VDV
154,2016-05-31,22.0,SMO,VDV
154,2016-06-30,21.0,SMO,VDV
154,2016-07-31,22.0,SMO,VDV
154,2016-08-31,22.0,SMO,VDV
154,2016-09-30,21.0,SMO,VDV
154,2016-10-31,22.0,SMO,VDV
154,2016-11-30,21.0,SMO,VDV
154,2016-12-31,22.0,SMO,VDV
154,2017-01-31,14.0,SMO,VDV
154,2017-02-28,13.0,SMO,VDV
154,2017-03-31,14.0,SMO,VDV
154,2017-04-30,13.0,SMO,VDV
154,2017-05-31,14.0,SMO,VDV
154,2017-06-30,13.0,SMO,VDV
154,2017-07-31,14.0,SMO,VDV
154,2017-08-31,14.0,SMO,VDV
154,2017-09-30,13.0,SMO,VDV
154,2017-10-31,14.0,SMO,VDV
154,2017-11-30,13.0,SMO,VDV
154,2017-12-31,14.0,SMO,VDV
154,2018-01-31,34.0,SMO,VDV
154,2018-02-28,31.0,SMO,VDV
154,2018-03-31,34.0,SMO,VDV
154,2018-04-30,33.0,SMO,VDV
154,2018-05-31,34.0,SMO,VDV
154,2018-06-30,33.0,SMO,VDV
154,2018-07-31,34.0,SMO,VDV
154,2018-08-31,34.0,SMO,VDV
154,2018-09-30,33.0,SMO,VDV
154,2018-10-31,34.0,SMO,VDV
154,2018-11-30,33.0,SMO,VDV
154,2018-12-31,34.0,SMO,VDV
154,2019-01-31,32.0,SMO,VDV
154,2019-02-28,29.0,SMO,VDV
154,2019-03-31,32.0,SMO,VDV
154,2019-04-30,31.0,SMO,VDV
154,2019-05-31,32.0,SMO,VDV
154,2019-06-30,31.0,SMO,VDV
154,2019-07-31,32.0,SMO,VDV
154,2019-08-31,32.0,SMO,VDV
154,2019-09-30,31.0,SMO,VDV
154,2019-10-31,32.0,SMO,VDV
154,2019-11-30,31.0,SMO,VDV
154,2019-12-31,32.0,SMO,VDV
154,2020-01-31,15.0,SMO,VDV
154,2020-02-29,14.0,SMO,VDV
154,2020-03-31,15.0,SMO,VDV
154,2020-04-30,15.0,SMO,VDV
154,2020-05-31,15.0,SMO,VDV
154,2020-06-30,15.0,SMO,VDV
154,2020-07-31,15.0,SMO,VDV
154,2020-08-31,15.0,SMO,VDV
154,2020-09-30,15.0,SMO,VDV
154,2020-10-31,15.0,SMO,VDV
154,2020-11-30,15.0,SMO,VDV
154,2020-12-31,15.0,SMO,VDV
154,2021-01-31,19.0,SMO,VDV
154,2021-02-28,17.0,SMO,VDV
154,2021-03-31,19.0,SMO,VDV
154,2021-04-30,18.0,SMO,VDV
154,2021-05-31,19.0,SMO,VDV
154,2021-06-30,18.0,SMO,VDV
154,2021-07-31,19.0,SMO,VDV
154,2021-08-31,19.0,SMO,VDV
154,2021-09-30,18.0,SMO,VDV
154,2021-10-31,19.0,SMO,VDV
154,2021-11-30,18.0,SMO,VDV
154,2021-12-31,19.0,SMO,VDV
154,2022-01-31,12.0,SMO,VDV
154,2022-02-28,11.0,SMO,VDV
154,2022-03-31,12.0,SMO,VDV
154,2022-04-30,12.0,SMO,VDV
154,2022-05-31,12.0,SMO,VDV
154,2022-06-30,12.0,SMO,VDV
154,2022-07-31,12.0,SMO,VDV
154,2022-08-31,12.0,SMO,VDV
154,2022-09-30,12.0,SMO,VDV
154,2022-10-31,12.0,SMO,VDV
154,2022-11-30,12.0,SMO,VDV
154,2022-12-31,12.0,SMO,VDV
154,2023-01-31,10.0,SMO,VDV
154,2023-02-28,9.0,SMO,VDV
154,2023-03-31,10.0,SMO,VDV
154,2023-04-30,10.0,SMO,VDV
154,2023-05-31,10.0,SMO,VDV
154,2023-06-30,10.0,SMO,VDV
154,2023-07-31,10.0,SMO,VDV
154,2023-08-31,10.0,SMO,VDV
154,2023-09-30,10.0,SMO,VDV
154,2023-10-31,10.0,SMO,VDV
154,2023-11-30,10.0,SMO,VDV
154,2023-12-31,10.0,SMO,VDV
154,2024-01-31,10.0,SMO,VDV
155,2014-01-31,3430.0,SMO,VEU
155,2014-02-28,2363.0,SMO,VEU
155,2014-03-31,1816.0,SMO,VEU
155,2014-04-30,1547.0,SMO,VEU
155,2014-05-31,2943.0,SMO,VEU
155,2014-06-30,2414.0,SMO,VEU
155,2014-07-31,3831.0,SMO,VEU
155,2014-08-31,4483.0,SMO,VEU
155,2014-09-30,2850.0,SMO,VEU
155,2014-10-31,4282.0,SMO,VEU
155,2014-11-30,2638.0,SMO,VEU
155,2014-12-31,2531.0,SMO,VEU
155,2015-01-31,2720.0,SMO,VEU
155,2015-02-28,2927.0,SMO,VEU
155,2015-03-31,2699.0,SMO,VEU
155,2015-04-30,2372.0,SMO,VEU
155,2015-05-31,1538.0,SMO,VEU
155,2015-06-30,4226.0,SMO,VEU
155,2015-07-31,6396.0,SMO,VEU
155,2015-08-31,5561.0,SMO,VEU
155,2015-09-30,3403.0,SMO,VEU
155,2015-10-31,1620.0,SMO,VEU
155,2015-11-30,2285.0,SMO,VEU
155,2015-12-31,2887.0,SMO,VEU
155,2016-01-31,2479.0,SMO,VEU
155,2016-02-29,2759.0,SMO,VEU
155,2016-03-31,2591.0,SMO,VEU
155,2016-04-30,5178.0,SMO,VEU
155,2016-05-31,4069.0,SMO,VEU
155,2016-06-30,7435.0,SMO,VEU
155,2016-07-31,7261.0,SMO,VEU
155,2016-08-31,6692.0,SMO,VEU
155,2016-09-30,4917.0,SMO,VEU
155,2016-10-31,3143.0,SMO,VEU
155,2016-11-30,2225.0,SMO,VEU
155,2016-12-31,3732.0,SMO,VEU
155,2017-01-31,3132.0,SMO,VEU
155,2017-02-28,2844.0,SMO,VEU
155,2017-03-31,3465.0,SMO,VEU
155,2017-04-30,2264.0,SMO,VEU
155,2017-05-31,3294.0,SMO,VEU
155,2017-06-30,5176.0,SMO,VEU
155,2017-07-31,7268.0,SMO,VEU
155,2017-08-31,4559.0,SMO,VEU
155,2017-09-30,4624.0,SMO,VEU
155,2017-10-31,2891.0,SMO,VEU
155,2017-11-30,2743.0,SMO,VEU
155,2017-12-31,4713.0,SMO,VEU
155,2018-01-31,5259.0,SMO,VEU
155,2018-02-28,4186.0,SMO,VEU
155,2018-03-31,4674.0,SMO,VEU
155,2018-04-30,2270.0,SMO,VEU
155,2018-05-31,6589.0,SMO,VEU
155,2018-06-30,6714.0,SMO,VEU
155,2018-07-31,7352.0,SMO,VEU
155,2018-08-31,6371.0,SMO,VEU
155,2018-09-30,5134.0,SMO,VEU
155,2018-10-31,5882.0,SMO,VEU
155,2018-11-30,5119.0,SMO,VEU
155,2018-12-31,3425.0,SMO,VEU
155,2019-01-31,4227.0,SMO,VEU
155,2019-02-28,3961.0,SMO,VEU
155,2019-03-31,5789.0,SMO,VEU
155,2019-04-30,4326.0,SMO,VEU
155,2019-05-31,6803.0,SMO,VEU
155,2019-06-30,6778.0,SMO,VEU
155,2019-07-31,7930.0,SMO,VEU
155,2019-08-31,8051.0,SMO,VEU
155,2019-09-30,7437.0,SMO,VEU
155,2019-10-31,5439.0,SMO,VEU
155,2019-11-30,2530.0,SMO,VEU
155,2019-12-31,4267.0,SMO,VEU
155,2020-01-31,6556.0,SMO,VEU
155,2020-02-29,5291.0,SMO,VEU
155,2020-03-31,5254.0,SMO,VEU
155,2020-04-30,4062.0,SMO,VEU
155,2020-05-31,3404.0,SMO,VEU
155,2020-06-30,6552.0,SMO,VEU
155,2020-07-31,9704.0,SMO,VEU
155,2020-08-31,7775.0,SMO,VEU
155,2020-09-30,5682.0,SMO,VEU
155,2020-10-31,5281.0,SMO,VEU
155,2020-11-30,3586.0,SMO,VEU
155,2020-12-31,4913.0,SMO,VEU
155,2021-01-31,4490.0,SMO,VEU
155,2021-02-28,5647.0,SMO,VEU
155,2021-03-31,1659.0,SMO,VEU
155,2021-04-30,2893.0,SMO,VEU
155,2021-05-31,2419.0,SMO,VEU
155,2021-06-30,7320.0,SMO,VEU
155,2021-07-31,7529.0,SMO,VEU
155,2021-08-31,7877.0,SMO,VEU
155,2021-09-30,4311.0,SMO,VEU
155,2021-10-31,3707.0,SMO,VEU
155,2021-11-30,3701.0,SMO,VEU
155,2021-12-31,3087.0,SMO,VEU
155,2022-01-31,5638.0,SMO,VEU
155,2022-02-28,3245.0,SMO,VEU
155,2022-03-31,2797.0,SMO,VEU
155,2022-04-30,3297.0,SMO,VEU
155,2022-05-31,4713.0,SMO,VEU
155,2022-06-30,7311.0,SMO,VEU
155,2022-07-31,11202.0,SMO,VEU
155,2022-08-31,9437.0,SMO,VEU
155,2022-09-30,5712.0,SMO,VEU
155,2022-10-31,4787.0,SMO,VEU
155,2022-11-30,4068.0,SMO,VEU
155,2022-12-31,5173.0,SMO,VEU
155,2023-01-31,4861.0,SMO,VEU
155,2023-02-28,3832.0,SMO,VEU
155,2023-03-31,4744.0,SMO,VEU
155,2023-04-30,5808.0,SMO,VEU
155,2023-05-31,6496.0,SMO,VEU
155,2023-06-30,9215.0,SMO,VEU
155,2023-07-31,12771.0,SMO,VEU
155,2023-08-31,11284.0,SMO,VEU
155,2023-09-30,8683.0,SMO,VEU
155,2023-10-31,7088.0,SMO,VEU
155,2023-11-30,5495.0,SMO,VEU
155,2023-12-31,6158.0,SMO,VEU
155,2024-01-31,7794.0,SMO,VEU
156,2014-01-31,49901.0,SMO,VGT
156,2014-02-28,43811.0,SMO,VGT
156,2014-03-31,33722.0,SMO,VGT
156,2014-04-30,20201.0,SMO,VGT
156,2014-05-31,13753.0,SMO,VGT
156,2014-06-30,11031.0,SMO,VGT
156,2014-07-31,12571.0,SMO,VGT
156,2014-08-31,13058.0,SMO,VGT
156,2014-09-30,12126.0,SMO,VGT
156,2014-10-31,17035.0,SMO,VGT
156,2014-11-30,28688.0,SMO,VGT
156,2014-12-31,34886.0,SMO,VGT
156,2015-01-31,40132.0,SMO,VGT
156,2015-02-28,42310.0,SMO,VGT
156,2015-03-31,33837.0,SMO,VGT
156,2015-04-30,18030.0,SMO,VGT
156,2015-05-31,11082.0,SMO,VGT
156,2015-06-30,12508.0,SMO,VGT
156,2015-07-31,14620.0,SMO,VGT
156,2015-08-31,13856.0,SMO,VGT
156,2015-09-30,11718.0,SMO,VGT
156,2015-10-31,12965.0,SMO,VGT
156,2015-11-30,20880.0,SMO,VGT
156,2015-12-31,29348.0,SMO,VGT
156,2016-01-31,41049.0,SMO,VGT
156,2016-02-29,32878.0,SMO,VGT
156,2016-03-31,22035.0,SMO,VGT
156,2016-04-30,18313.0,SMO,VGT
156,2016-05-31,14576.0,SMO,VGT
156,2016-06-30,15792.0,SMO,VGT
156,2016-07-31,15409.0,SMO,VGT
156,2016-08-31,14742.0,SMO,VGT
156,2016-09-30,13071.0,SMO,VGT
156,2016-10-31,13079.0,SMO,VGT
156,2016-11-30,19699.0,SMO,VGT
156,2016-12-31,39957.0,SMO,VGT
156,2017-01-31,39686.0,SMO,VGT
156,2017-02-28,26148.0,SMO,VGT
156,2017-03-31,26180.0,SMO,VGT
156,2017-04-30,14861.0,SMO,VGT
156,2017-05-31,14160.0,SMO,VGT
156,2017-06-30,13672.0,SMO,VGT
156,2017-07-31,15339.0,SMO,VGT
156,2017-08-31,13101.0,SMO,VGT
156,2017-09-30,13105.0,SMO,VGT
156,2017-10-31,13131.0,SMO,VGT
156,2017-11-30,24599.0,SMO,VGT
156,2017-12-31,41080.0,SMO,VGT
156,2018-01-31,49476.0,SMO,VGT
156,2018-02-28,37778.0,SMO,VGT
156,2018-03-31,32650.0,SMO,VGT
156,2018-04-30,24204.0,SMO,VGT
156,2018-05-31,15891.0,SMO,VGT
156,2018-06-30,15080.0,SMO,VGT
156,2018-07-31,15570.0,SMO,VGT
156,2018-08-31,14898.0,SMO,VGT
156,2018-09-30,13686.0,SMO,VGT
156,2018-10-31,20569.0,SMO,VGT
156,2018-11-30,35927.0,SMO,VGT
156,2018-12-31,37715.0,SMO,VGT
156,2019-01-31,46869.0,SMO,VGT
156,2019-02-28,41119.0,SMO,VGT
156,2019-03-31,36080.0,SMO,VGT
156,2019-04-30,18679.0,SMO,VGT
156,2019-05-31,17593.0,SMO,VGT
156,2019-06-30,15368.0,SMO,VGT
156,2019-07-31,16222.0,SMO,VGT
156,2019-08-31,16316.0,SMO,VGT
156,2019-09-30,15714.0,SMO,VGT
156,2019-10-31,21011.0,SMO,VGT
156,2019-11-30,30250.0,SMO,VGT
156,2019-12-31,36687.0,SMO,VGT
156,2020-01-31,44935.0,SMO,VGT
156,2020-02-29,40374.0,SMO,VGT
156,2020-03-31,27757.0,SMO,VGT
156,2020-04-30,19047.0,SMO,VGT
156,2020-05-31,14277.0,SMO,VGT
156,2020-06-30,15121.0,SMO,VGT
156,2020-07-31,17824.0,SMO,VGT
156,2020-08-31,16365.0,SMO,VGT
156,2020-09-30,14822.0,SMO,VGT
156,2020-10-31,17970.0,SMO,VGT
156,2020-11-30,24660.0,SMO,VGT
156,2020-12-31,39126.0,SMO,VGT
156,2021-01-31,44277.0,SMO,VGT
156,2021-02-28,47532.0,SMO,VGT
156,2021-03-31,23944.0,SMO,VGT
156,2021-04-30,18942.0,SMO,VGT
156,2021-05-31,14292.0,SMO,VGT
156,2021-06-30,16020.0,SMO,VGT
156,2021-07-31,16009.0,SMO,VGT
156,2021-08-31,16327.0,SMO,VGT
156,2021-09-30,13028.0,SMO,VGT
156,2021-10-31,15896.0,SMO,VGT
156,2021-11-30,27088.0,SMO,VGT
156,2021-12-31,29807.0,SMO,VGT
156,2022-01-31,47290.0,SMO,VGT
156,2022-02-28,37536.0,SMO,VGT
156,2022-03-31,27669.0,SMO,VGT
156,2022-04-30,20369.0,SMO,VGT
156,2022-05-31,15272.0,SMO,VGT
156,2022-06-30,15627.0,SMO,VGT
156,2022-07-31,18918.0,SMO,VGT
156,2022-08-31,17709.0,SMO,VGT
156,2022-09-30,14358.0,SMO,VGT
156,2022-10-31,17640.0,SMO,VGT
156,2022-11-30,28394.0,SMO,VGT
156,2022-12-31,41230.0,SMO,VGT
156,2023-01-31,40865.0,SMO,VGT
156,2023-02-28,32177.0,SMO,VGT
156,2023-03-31,32449.0,SMO,VGT
156,2023-04-30,20375.0,SMO,VGT
156,2023-05-31,16562.0,SMO,VGT
156,2023-06-30,17759.0,SMO,VGT
156,2023-07-31,21036.0,SMO,VGT
156,2023-08-31,19652.0,SMO,VGT
156,2023-09-30,16948.0,SMO,VGT
156,2023-10-31,20461.0,SMO,VGT
156,2023-11-30,27330.0,SMO,VGT
156,2023-12-31,34432.0,SMO,VGT
156,2024-01-31,45075.0,SMO,VGT
157,2014-01-31,7413.0,SMO,VIN
157,2014-02-28,6959.0,SMO,VIN
157,2014-03-31,6564.0,SMO,VIN
157,2014-04-30,5350.0,SMO,VIN
157,2014-05-31,4848.0,SMO,VIN
157,2014-06-30,4412.0,SMO,VIN
157,2014-07-31,4573.0,SMO,VIN
157,2014-08-31,4569.0,SMO,VIN
157,2014-09-30,4605.0,SMO,VIN
157,2014-10-31,5043.0,SMO,VIN
157,2014-11-30,6185.0,SMO,VIN
157,2014-12-31,6596.0,SMO,VIN
157,2015-01-31,7179.0,SMO,VIN
157,2015-02-28,7055.0,SMO,VIN
157,2015-03-31,6733.0,SMO,VIN
157,2015-04-30,5116.0,SMO,VIN
157,2015-05-31,4657.0,SMO,VIN
157,2015-06-30,4629.0,SMO,VIN
157,2015-07-31,4742.0,SMO,VIN
157,2015-08-31,4399.0,SMO,VIN
157,2015-09-30,4551.0,SMO,VIN
157,2015-10-31,4912.0,SMO,VIN
157,2015-11-30,5560.0,SMO,VIN
157,2015-12-31,6158.0,SMO,VIN
157,2016-01-31,6860.0,SMO,VIN
157,2016-02-29,7122.0,SMO,VIN
157,2016-03-31,5553.0,SMO,VIN
157,2016-04-30,4937.0,SMO,VIN
157,2016-05-31,4950.0,SMO,VIN
157,2016-06-30,4383.0,SMO,VIN
157,2016-07-31,4450.0,SMO,VIN
157,2016-08-31,4299.0,SMO,VIN
157,2016-09-30,4627.0,SMO,VIN
157,2016-10-31,4457.0,SMO,VIN
157,2016-11-30,5256.0,SMO,VIN
157,2016-12-31,6736.0,SMO,VIN
157,2017-01-31,7011.0,SMO,VIN
157,2017-02-28,5633.0,SMO,VIN
157,2017-03-31,5869.0,SMO,VIN
157,2017-04-30,4834.0,SMO,VIN
157,2017-05-31,4682.0,SMO,VIN
157,2017-06-30,4330.0,SMO,VIN
157,2017-07-31,4370.0,SMO,VIN
157,2017-08-31,4560.0,SMO,VIN
157,2017-09-30,4313.0,SMO,VIN
157,2017-10-31,5103.0,SMO,VIN
157,2017-11-30,5616.0,SMO,VIN
157,2017-12-31,6836.0,SMO,VIN
157,2018-01-31,7052.0,SMO,VIN
157,2018-02-28,6839.0,SMO,VIN
157,2018-03-31,6296.0,SMO,VIN
157,2018-04-30,5609.0,SMO,VIN
157,2018-05-31,4352.0,SMO,VIN
157,2018-06-30,4396.0,SMO,VIN
157,2018-07-31,4422.0,SMO,VIN
157,2018-08-31,4681.0,SMO,VIN
157,2018-09-30,4477.0,SMO,VIN
157,2018-10-31,5396.0,SMO,VIN
157,2018-11-30,6657.0,SMO,VIN
157,2018-12-31,6566.0,SMO,VIN
157,2019-01-31,7488.0,SMO,VIN
157,2019-02-28,6701.0,SMO,VIN
157,2019-03-31,6063.0,SMO,VIN
157,2019-04-30,4995.0,SMO,VIN
157,2019-05-31,4579.0,SMO,VIN
157,2019-06-30,4404.0,SMO,VIN
157,2019-07-31,4307.0,SMO,VIN
157,2019-08-31,4357.0,SMO,VIN
157,2019-09-30,4506.0,SMO,VIN
157,2019-10-31,5567.0,SMO,VIN
157,2019-11-30,6196.0,SMO,VIN
157,2019-12-31,6289.0,SMO,VIN
157,2020-01-31,6819.0,SMO,VIN
157,2020-02-29,6654.0,SMO,VIN
157,2020-03-31,5587.0,SMO,VIN
157,2020-04-30,4643.0,SMO,VIN
157,2020-05-31,4351.0,SMO,VIN
157,2020-06-30,4311.0,SMO,VIN
157,2020-07-31,4335.0,SMO,VIN
157,2020-08-31,4583.0,SMO,VIN
157,2020-09-30,4662.0,SMO,VIN
157,2020-10-31,5484.0,SMO,VIN
157,2020-11-30,5696.0,SMO,VIN
157,2020-12-31,6511.0,SMO,VIN
157,2021-01-31,6903.0,SMO,VIN
157,2021-02-28,7015.0,SMO,VIN
157,2021-03-31,5514.0,SMO,VIN
157,2021-04-30,5214.0,SMO,VIN
157,2021-05-31,4800.0,SMO,VIN
157,2021-06-30,4356.0,SMO,VIN
157,2021-07-31,4461.0,SMO,VIN
157,2021-08-31,4436.0,SMO,VIN
157,2021-09-30,4386.0,SMO,VIN
157,2021-10-31,5266.0,SMO,VIN
157,2021-11-30,5756.0,SMO,VIN
157,2021-12-31,6277.0,SMO,VIN
157,2022-01-31,7437.0,SMO,VIN
157,2022-02-28,6200.0,SMO,VIN
157,2022-03-31,6836.0,SMO,VIN
157,2022-04-30,6035.0,SMO,VIN
157,2022-05-31,4637.0,SMO,VIN
157,2022-06-30,4636.0,SMO,VIN
157,2022-07-31,4119.0,SMO,VIN
157,2022-08-31,4489.0,SMO,VIN
157,2022-09-30,4600.0,SMO,VIN
157,2022-10-31,3642.0,SMO,VIN
157,2022-11-30,5567.0,SMO,VIN
157,2022-12-31,6674.0,SMO,VIN
157,2023-01-31,6186.0,SMO,VIN
157,2023-02-28,5694.0,SMO,VIN
157,2023-03-31,5630.0,SMO,VIN
157,2023-04-30,5540.0,SMO,VIN
157,2023-05-31,4121.0,SMO,VIN
157,2023-06-30,4239.0,SMO,VIN
157,2023-07-31,4530.0,SMO,VIN
157,2023-08-31,4256.0,SMO,VIN
157,2023-09-30,3889.0,SMO,VIN
157,2023-10-31,4674.0,SMO,VIN
157,2023-11-30,5169.0,SMO,VIN
157,2023-12-31,5307.0,SMO,VIN
157,2024-01-31,6630.0,SMO,VIN
158,2014-01-31,25916.0,SMO,VRS
158,2014-02-28,21410.0,SMO,VRS
158,2014-03-31,16125.0,SMO,VRS
158,2014-04-30,8183.0,SMO,VRS
158,2014-05-31,3221.0,SMO,VRS
158,2014-06-30,2007.0,SMO,VRS
158,2014-07-31,1891.0,SMO,VRS
158,2014-08-31,1729.0,SMO,VRS
158,2014-09-30,2106.0,SMO,VRS
158,2014-10-31,3865.0,SMO,VRS
158,2014-11-30,12508.0,SMO,VRS
158,2014-12-31,16552.0,SMO,VRS
158,2015-01-31,19731.0,SMO,VRS
158,2015-02-28,20729.0,SMO,VRS
158,2015-03-31,15779.0,SMO,VRS
158,2015-04-30,6206.0,SMO,VRS
158,2015-05-31,2514.0,SMO,VRS
158,2015-06-30,1807.0,SMO,VRS
158,2015-07-31,1595.0,SMO,VRS
158,2015-08-31,1729.0,SMO,VRS
158,2015-09-30,1646.0,SMO,VRS
158,2015-10-31,3096.0,SMO,VRS
158,2015-11-30,7731.0,SMO,VRS
158,2015-12-31,12940.0,SMO,VRS
158,2016-01-31,21002.0,SMO,VRS
158,2016-02-29,14459.0,SMO,VRS
158,2016-03-31,8665.0,SMO,VRS
158,2016-04-30,4942.0,SMO,VRS
158,2016-05-31,2869.0,SMO,VRS
158,2016-06-30,1919.0,SMO,VRS
158,2016-07-31,1637.0,SMO,VRS
158,2016-08-31,1611.0,SMO,VRS
158,2016-09-30,1526.0,SMO,VRS
158,2016-10-31,2507.0,SMO,VRS
158,2016-11-30,6723.0,SMO,VRS
158,2016-12-31,19405.0,SMO,VRS
158,2017-01-31,18939.0,SMO,VRS
158,2017-02-28,10986.0,SMO,VRS
158,2017-03-31,10298.0,SMO,VRS
158,2017-04-30,4432.0,SMO,VRS
158,2017-05-31,3319.0,SMO,VRS
158,2017-06-30,1904.0,SMO,VRS
158,2017-07-31,1597.0,SMO,VRS
158,2017-08-31,1678.0,SMO,VRS
158,2017-09-30,1794.0,SMO,VRS
158,2017-10-31,2311.0,SMO,VRS
158,2017-11-30,10363.0,SMO,VRS
158,2017-12-31,19243.0,SMO,VRS
158,2018-01-31,24647.0,SMO,VRS
158,2018-02-28,16776.0,SMO,VRS
158,2018-03-31,13539.0,SMO,VRS
158,2018-04-30,10119.0,SMO,VRS
158,2018-05-31,2293.0,SMO,VRS
158,2018-06-30,1786.0,SMO,VRS
158,2018-07-31,1665.0,SMO,VRS
158,2018-08-31,1661.0,SMO,VRS
158,2018-09-30,1743.0,SMO,VRS
158,2018-10-31,5269.0,SMO,VRS
158,2018-11-30,16219.0,SMO,VRS
158,2018-12-31,18222.0,SMO,VRS
158,2019-01-31,23133.0,SMO,VRS
158,2019-02-28,19790.0,SMO,VRS
158,2019-03-31,15499.0,SMO,VRS
158,2019-04-30,5246.0,SMO,VRS
158,2019-05-31,3231.0,SMO,VRS
158,2019-06-30,1940.0,SMO,VRS
158,2019-07-31,1753.0,SMO,VRS
158,2019-08-31,1668.0,SMO,VRS
158,2019-09-30,1610.0,SMO,VRS
158,2019-10-31,5498.0,SMO,VRS
158,2019-11-30,14237.0,SMO,VRS
158,2019-12-31,17007.0,SMO,VRS
158,2020-01-31,20777.0,SMO,VRS
158,2020-02-29,18491.0,SMO,VRS
158,2020-03-31,10488.0,SMO,VRS
158,2020-04-30,6281.0,SMO,VRS
158,2020-05-31,3764.0,SMO,VRS
158,2020-06-30,1966.0,SMO,VRS
158,2020-07-31,1779.0,SMO,VRS
158,2020-08-31,1841.0,SMO,VRS
158,2020-09-30,2107.0,SMO,VRS
158,2020-10-31,3895.0,SMO,VRS
158,2020-11-30,9873.0,SMO,VRS
158,2020-12-31,18722.0,SMO,VRS
158,2021-01-31,21954.0,SMO,VRS
158,2021-02-28,23090.0,SMO,VRS
158,2021-03-31,10431.0,SMO,VRS
158,2021-04-30,6400.0,SMO,VRS
158,2021-05-31,3833.0,SMO,VRS
158,2021-06-30,2074.0,SMO,VRS
158,2021-07-31,1837.0,SMO,VRS
158,2021-08-31,1809.0,SMO,VRS
158,2021-09-30,1940.0,SMO,VRS
158,2021-10-31,3435.0,SMO,VRS
158,2021-11-30,11367.0,SMO,VRS
158,2021-12-31,13293.0,SMO,VRS
158,2022-01-31,22657.0,SMO,VRS
158,2022-02-28,18203.0,SMO,VRS
158,2022-03-31,10815.0,SMO,VRS
158,2022-04-30,6645.0,SMO,VRS
158,2022-05-31,2955.0,SMO,VRS
158,2022-06-30,1672.0,SMO,VRS
158,2022-07-31,1552.0,SMO,VRS
158,2022-08-31,1579.0,SMO,VRS
158,2022-09-30,1759.0,SMO,VRS
158,2022-10-31,5001.0,SMO,VRS
158,2022-11-30,11727.0,SMO,VRS
158,2022-12-31,19076.0,SMO,VRS
158,2023-01-31,19015.0,SMO,VRS
158,2023-02-28,14152.0,SMO,VRS
158,2023-03-31,13568.0,SMO,VRS
158,2023-04-30,5224.0,SMO,VRS
158,2023-05-31,2746.0,SMO,VRS
158,2023-06-30,1765.0,SMO,VRS
158,2023-07-31,1422.0,SMO,VRS
158,2023-08-31,1650.0,SMO,VRS
158,2023-09-30,1862.0,SMO,VRS
158,2023-10-31,4476.0,SMO,VRS
158,2023-11-30,10289.0,SMO,VRS
158,2023-12-31,14821.0,SMO,VRS
158,2024-01-31,19751.0,SMO,VRS
159,2014-01-31,3807.0,SMS,VCS
159,2014-02-28,3174.0,SMS,VCS
159,2014-03-31,2572.0,SMS,VCS
159,2014-04-30,1571.0,SMS,VCS
159,2014-05-31,1065.0,SMS,VCS
159,2014-06-30,950.0,SMS,VCS
159,2014-07-31,972.0,SMS,VCS
159,2014-08-31,956.0,SMS,VCS
159,2014-09-30,1033.0,SMS,VCS
159,2014-10-31,1488.0,SMS,VCS
159,2014-11-30,2033.0,SMS,VCS
159,2014-12-31,2574.0,SMS,VCS
159,2015-01-31,3332.0,SMS,VCS
159,2015-02-28,3007.0,SMS,VCS
159,2015-03-31,2148.0,SMS,VCS
159,2015-04-30,1130.0,SMS,VCS
159,2015-05-31,1068.0,SMS,VCS
