ts_id,date,total,Sex,state_and_territory,hier_1
46,2020-12-31,12880.434970378876,Females,Tasmania,6A
46,2021-03-31,12818.77406078577,Females,Tasmania,6A
46,2021-06-30,14934.400712311268,Females,Tasmania,6A
46,2021-09-30,16019.470222771168,Females,Tasmania,6A
46,2021-12-31,16387.812440037727,Females,Tasmania,6A
46,2022-03-31,14844.891209244728,Females,Tasmania,6A
46,2022-06-30,12927.473478078842,Females,Tasmania,6A
46,2022-09-30,13967.204358935356,Females,Tasmania,6A
46,2022-12-31,13128.363153159618,Females,Tasmania,6A
46,2023-03-31,13694.852231740952,Females,Tasmania,6A
46,2023-06-30,14999.681211233139,Females,Tasmania,6A
46,2023-09-30,16649.484918415546,Females,Tasmania,6A
46,2023-12-31,14684.453921496868,Females,Tasmania,6A
46,2024-03-31,13630.587587177753,Females,Tasmania,6A
46,2024-06-30,13898.505838215351,Females,Tasmania,6A
46,2024-09-30,11761.467046499252,Females,Tasmania,6A
47,1986-09-30,1687.8354699611664,Females,Tasmania,7A
47,1986-12-31,1348.4762365818024,Females,Tasmania,7A
47,1987-03-31,2096.3103456497192,Females,Tasmania,7A
47,1987-06-30,1606.2917501926422,Females,Tasmania,7A
47,1987-09-30,1718.8907098770142,Females,Tasmania,7A
47,1987-12-31,2276.774936914444,Females,Tasmania,7A
47,1988-03-31,2347.208655357361,Females,Tasmania,7A
47,1988-06-30,2358.180086374283,Females,Tasmania,7A
47,1988-09-30,2248.015988588333,Females,Tasmania,7A
47,1988-12-31,2142.2324571609497,Females,Tasmania,7A
47,1989-03-31,1845.0008294582367,Females,Tasmania,7A
47,1989-06-30,2215.4962677955627,Females,Tasmania,7A
47,1989-09-30,2624.0615718364716,Females,Tasmania,7A
47,1989-12-31,1958.0618941783905,Females,Tasmania,7A
47,1990-03-31,1958.485089302063,Females,Tasmania,7A
47,1990-06-30,2058.934865951538,Females,Tasmania,7A
47,1990-09-30,2401.9574925899506,Females,Tasmania,7A
47,1990-12-31,2557.8518300056458,Females,Tasmania,7A
47,1991-03-31,2815.3597166761756,Females,Tasmania,7A
47,1991-06-30,2646.8604571819305,Females,Tasmania,7A
47,1991-09-30,2921.5173308849335,Females,Tasmania,7A
47,1991-12-31,2212.057097673416,Females,Tasmania,7A
47,1992-03-31,1735.8133307695389,Females,Tasmania,7A
47,1992-06-30,1317.078199505806,Females,Tasmania,7A
47,1992-09-30,1670.132340669632,Females,Tasmania,7A
47,1992-12-31,2348.9847972393036,Females,Tasmania,7A
47,1993-03-31,1717.7168180942535,Females,Tasmania,7A
47,1993-06-30,2335.3217890262604,Females,Tasmania,7A
47,1993-09-30,1916.1821773052216,Females,Tasmania,7A
47,1993-12-31,2137.0898537635803,Females,Tasmania,7A
47,1994-03-31,1846.5480558872223,Females,Tasmania,7A
47,1994-06-30,2607.873540878296,Females,Tasmania,7A
47,1994-09-30,2581.490074157715,Females,Tasmania,7A
47,1994-12-31,2389.311582803726,Females,Tasmania,7A
47,1995-03-31,1838.3067573308945,Females,Tasmania,7A
47,1995-06-30,1508.1959917545319,Females,Tasmania,7A
47,1995-09-30,2179.8577835559845,Females,Tasmania,7A
47,1995-12-31,1910.5317376106977,Females,Tasmania,7A
47,1996-03-31,1533.0981913283467,Females,Tasmania,7A
47,1996-06-30,1997.1161442548037,Females,Tasmania,7A
47,1996-09-30,2108.805882692337,Females,Tasmania,7A
47,1996-12-31,1414.990982055664,Females,Tasmania,7A
47,1997-03-31,1117.8246998786926,Females,Tasmania,7A
47,1997-06-30,1188.8965702056885,Females,Tasmania,7A
47,1997-09-30,1293.6850168704987,Females,Tasmania,7A
47,1997-12-31,967.3724489212036,Females,Tasmania,7A
47,1998-03-31,1515.4217739105225,Females,Tasmania,7A
47,1998-06-30,1437.3889808654785,Females,Tasmania,7A
47,1998-09-30,1422.635597705841,Females,Tasmania,7A
47,1998-12-31,1443.861276626587,Females,Tasmania,7A
47,1999-03-31,1377.0284543037415,Females,Tasmania,7A
47,1999-06-30,2008.453797340393,Females,Tasmania,7A
47,1999-09-30,1184.0085644721985,Females,Tasmania,7A
47,1999-12-31,1638.4787192344666,Females,Tasmania,7A
47,2000-03-31,1312.7521691322327,Females,Tasmania,7A
47,2000-06-30,1706.1198143959045,Females,Tasmania,7A
47,2000-09-30,1586.824317932129,Females,Tasmania,7A
47,2000-12-31,1574.467875957489,Females,Tasmania,7A
47,2001-03-31,1508.4324645996094,Females,Tasmania,7A
47,2001-06-30,1475.9000215530396,Females,Tasmania,7A
47,2001-09-30,1100.5178062915802,Females,Tasmania,7A
47,2001-12-31,1140.9446380138397,Females,Tasmania,7A
47,2002-03-31,914.2239537239075,Females,Tasmania,7A
47,2002-06-30,1429.1932744979858,Females,Tasmania,7A
47,2002-09-30,1080.2244358062744,Females,Tasmania,7A
47,2002-12-31,1454.0702438354492,Females,Tasmania,7A
47,2003-03-31,1668.2110433578491,Females,Tasmania,7A
47,2003-06-30,1828.460594177246,Females,Tasmania,7A
47,2003-09-30,1565.7706508636475,Females,Tasmania,7A
47,2003-12-31,1317.3788738250732,Females,Tasmania,7A
47,2004-03-31,1135.8095970153809,Females,Tasmania,7A
47,2004-06-30,1211.1350765228271,Females,Tasmania,7A
47,2004-09-30,1010.1358671188354,Females,Tasmania,7A
47,2004-12-31,1308.2187547683716,Females,Tasmania,7A
47,2005-03-31,1382.983137845993,Females,Tasmania,7A
47,2005-06-30,1979.6918892860413,Females,Tasmania,7A
47,2005-09-30,1543.4952113628387,Females,Tasmania,7A
47,2005-12-31,1578.8746547698975,Females,Tasmania,7A
47,2006-03-31,1184.2172737121582,Females,Tasmania,7A
47,2006-06-30,1192.7510373592377,Females,Tasmania,7A
47,2006-09-30,686.6102905273438,Females,Tasmania,7A
47,2006-12-31,1173.218276977539,Females,Tasmania,7A
47,2007-03-31,828.4687957763672,Females,Tasmania,7A
47,2007-06-30,1426.0080261230469,Females,Tasmania,7A
47,2007-09-30,1208.2404098510742,Females,Tasmania,7A
47,2007-12-31,1127.1618347167969,Females,Tasmania,7A
47,2008-03-31,1374.2793273925781,Females,Tasmania,7A
47,2008-06-30,1146.0822677612305,Females,Tasmania,7A
47,2008-09-30,715.1790313720703,Females,Tasmania,7A
47,2008-12-31,1362.6346588134766,Females,Tasmania,7A
47,2009-03-31,1231.1896209716797,Females,Tasmania,7A
47,2009-06-30,1099.1620254516602,Females,Tasmania,7A
47,2009-09-30,1493.3607177734375,Females,Tasmania,7A
47,2009-12-31,1067.3403778076172,Females,Tasmania,7A
47,2010-03-31,1043.9458541870117,Females,Tasmania,7A
47,2010-06-30,1180.4207305908203,Females,Tasmania,7A
47,2010-09-30,689.5069885253906,Females,Tasmania,7A
47,2010-12-31,895.9107513427734,Females,Tasmania,7A
47,2011-03-31,326.8844528198242,Females,Tasmania,7A
47,2011-06-30,791.9919204711914,Females,Tasmania,7A
47,2011-09-30,691.1980056762695,Females,Tasmania,7A
47,2011-12-31,523.1273803710938,Females,Tasmania,7A
47,2012-03-31,595.6509552001953,Females,Tasmania,7A
47,2012-06-30,517.2502136230469,Females,Tasmania,7A
47,2012-09-30,852.6995086669922,Females,Tasmania,7A
47,2012-12-31,1235.2600402832031,Females,Tasmania,7A
47,2013-03-31,1081.571418762207,Females,Tasmania,7A
47,2013-06-30,1347.2323608398438,Females,Tasmania,7A
47,2013-09-30,1081.170181274414,Females,Tasmania,7A
47,2013-12-31,893.1744384765625,Females,Tasmania,7A
47,2014-03-31,1023.8997421264648,Females,Tasmania,7A
47,2014-06-30,642.281135559082,Females,Tasmania,7A
47,2014-09-30,709.9972229003906,Females,Tasmania,7A
47,2014-12-31,543.7575073242188,Females,Tasmania,7A
47,2015-03-31,1142.1164245605469,Females,Tasmania,7A
47,2015-06-30,1172.669662475586,Females,Tasmania,7A
47,2015-09-30,619.5617370605469,Females,Tasmania,7A
47,2015-12-31,1329.7053451538086,Females,Tasmania,7A
47,2016-03-31,751.3539581298828,Females,Tasmania,7A
47,2016-06-30,1184.1967086791992,Females,Tasmania,7A
47,2016-09-30,1288.3782431185246,Females,Tasmania,7A
47,2016-12-31,1096.0883792638779,Females,Tasmania,7A
47,2017-03-31,946.1515083312988,Females,Tasmania,7A
47,2017-06-30,1958.5372903347015,Females,Tasmania,7A
47,2017-09-30,1529.787050127983,Females,Tasmania,7A
47,2017-12-31,917.7651919126511,Females,Tasmania,7A
47,2018-03-31,1368.783750295639,Females,Tasmania,7A
47,2018-06-30,1971.6911680102348,Females,Tasmania,7A
47,2018-09-30,2212.7810193896294,Females,Tasmania,7A
47,2018-12-31,1439.9568520188332,Females,Tasmania,7A
47,2019-03-31,1436.8816530704498,Females,Tasmania,7A
47,2019-06-30,1536.9392473697662,Females,Tasmania,7A
47,2019-09-30,1082.153304874897,Females,Tasmania,7A
47,2019-12-31,1280.167383491993,Females,Tasmania,7A
47,2020-03-31,1134.551590204239,Females,Tasmania,7A
47,2020-06-30,1495.5547407269478,Females,Tasmania,7A
47,2020-09-30,1626.9090269207954,Females,Tasmania,7A
47,2020-12-31,1605.8314990997314,Females,Tasmania,7A
47,2021-03-31,2045.992809355259,Females,Tasmania,7A
47,2021-06-30,2077.4601098299026,Females,Tasmania,7A
47,2021-09-30,623.4836383834481,Females,Tasmania,7A
47,2021-12-31,1122.1193675994873,Females,Tasmania,7A
47,2022-03-31,1341.907665386796,Females,Tasmania,7A
47,2022-06-30,1243.645542562008,Females,Tasmania,7A
47,2022-09-30,1331.194420158863,Females,Tasmania,7A
47,2022-12-31,2042.8185091614723,Females,Tasmania,7A
47,2023-03-31,1610.734215080738,Females,Tasmania,7A
47,2023-06-30,1836.901144206524,Females,Tasmania,7A
47,2023-09-30,1738.5529888868332,Females,Tasmania,7A
47,2023-12-31,980.0496556162834,Females,Tasmania,7A
47,2024-03-31,1681.63564234972,Females,Tasmania,7A
47,2024-06-30,1886.4577644467354,Females,Tasmania,7A
47,2024-09-30,2084.0724890828133,Females,Tasmania,7A
48,1986-09-30,7711.078930348158,Females,Tasmania,8A
48,1986-12-31,8091.943978458643,Females,Tasmania,8A
48,1987-03-31,9217.581620693207,Females,Tasmania,8A
48,1987-06-30,9022.521770969033,Females,Tasmania,8A
48,1987-09-30,7764.73478525877,Females,Tasmania,8A
48,1987-12-31,10214.193623363972,Females,Tasmania,8A
48,1988-03-31,11544.391583658755,Females,Tasmania,8A
48,1988-06-30,11287.0708636716,Females,Tasmania,8A
48,1988-09-30,9896.296164162457,Females,Tasmania,8A
48,1988-12-31,10559.450020931661,Females,Tasmania,8A
48,1989-03-31,10329.471232384443,Females,Tasmania,8A
48,1989-06-30,12118.860749706626,Females,Tasmania,8A
48,1989-09-30,10764.387005507946,Females,Tasmania,8A
48,1989-12-31,11051.914280176163,Females,Tasmania,8A
48,1990-03-31,11133.568940229714,Females,Tasmania,8A
48,1990-06-30,10470.685810297728,Females,Tasmania,8A
48,1990-09-30,10810.03023648262,Females,Tasmania,8A
48,1990-12-31,11618.411367222667,Females,Tasmania,8A
48,1991-03-31,11000.520498909056,Females,Tasmania,8A
48,1991-06-30,11827.842615008354,Females,Tasmania,8A
48,1991-09-30,11313.455838739872,Females,Tasmania,8A
48,1991-12-31,11321.649588473141,Females,Tasmania,8A
48,1992-03-31,12645.850330919027,Females,Tasmania,8A
48,1992-06-30,10812.118424132466,Females,Tasmania,8A
48,1992-09-30,9707.955006659031,Females,Tasmania,8A
48,1992-12-31,11045.303797125816,Females,Tasmania,8A
48,1993-03-31,9664.236619114876,Females,Tasmania,8A
48,1993-06-30,10179.58490011096,Females,Tasmania,8A
48,1993-09-30,9411.192523404956,Females,Tasmania,8A
48,1993-12-31,9968.869892776012,Females,Tasmania,8A
48,1994-03-31,11737.584633767605,Females,Tasmania,8A
48,1994-06-30,11213.575408399105,Females,Tasmania,8A
48,1994-09-30,10148.736939117312,Females,Tasmania,8A
48,1994-12-31,11964.796599447727,Females,Tasmania,8A
48,1995-03-31,12144.220561087132,Females,Tasmania,8A
48,1995-06-30,11946.32598310709,Females,Tasmania,8A
48,1995-09-30,11580.435514092445,Females,Tasmania,8A
48,1995-12-31,12233.042453825474,Females,Tasmania,8A
48,1996-03-31,12068.000186249614,Females,Tasmania,8A
48,1996-06-30,11282.979824841022,Females,Tasmania,8A
48,1996-09-30,11415.506873130798,Females,Tasmania,8A
48,1996-12-31,11961.544084072113,Females,Tasmania,8A
48,1997-03-31,10695.407335281372,Females,Tasmania,8A
48,1997-06-30,9219.158430099487,Females,Tasmania,8A
48,1997-09-30,8883.411623001099,Females,Tasmania,8A
48,1997-12-31,8955.196758270264,Females,Tasmania,8A
48,1998-03-31,9533.003971099854,Females,Tasmania,8A
48,1998-06-30,10156.697439193726,Females,Tasmania,8A
48,1998-09-30,10149.832614898682,Females,Tasmania,8A
48,1998-12-31,12412.462711334229,Females,Tasmania,8A
48,1999-03-31,12500.982954978943,Females,Tasmania,8A
48,1999-06-30,12842.461243629456,Females,Tasmania,8A
48,1999-09-30,9634.393073558807,Females,Tasmania,8A
48,1999-12-31,11908.049905776978,Females,Tasmania,8A
48,2000-03-31,11302.24898147583,Females,Tasmania,8A
48,2000-06-30,13293.244893550873,Females,Tasmania,8A
48,2000-09-30,11774.068978786469,Females,Tasmania,8A
48,2000-12-31,10112.117210388184,Females,Tasmania,8A
48,2001-03-31,10519.559942245483,Females,Tasmania,8A
48,2001-06-30,10415.849521636963,Females,Tasmania,8A
48,2001-09-30,11705.029167175293,Females,Tasmania,8A
48,2001-12-31,12376.754917144775,Females,Tasmania,8A
48,2002-03-31,11304.377899169922,Females,Tasmania,8A
48,2002-06-30,11936.390013694763,Females,Tasmania,8A
48,2002-09-30,10374.912486076355,Females,Tasmania,8A
48,2002-12-31,9917.796333789825,Females,Tasmania,8A
48,2003-03-31,13323.026297569275,Females,Tasmania,8A
48,2003-06-30,11496.03868675232,Females,Tasmania,8A
48,2003-09-30,9022.861625671387,Females,Tasmania,8A
48,2003-12-31,9711.401037693024,Females,Tasmania,8A
48,2004-03-31,10842.5185546875,Females,Tasmania,8A
48,2004-06-30,10498.775386810303,Females,Tasmania,8A
48,2004-09-30,10071.052742004395,Females,Tasmania,8A
48,2004-12-31,12003.747401237488,Females,Tasmania,8A
48,2005-03-31,12139.04284286499,Females,Tasmania,8A
48,2005-06-30,11668.823238372803,Females,Tasmania,8A
48,2005-09-30,9847.114566802979,Females,Tasmania,8A
48,2005-12-31,10772.890838623047,Females,Tasmania,8A
48,2006-03-31,10850.761345386505,Females,Tasmania,8A
48,2006-06-30,10891.93232345581,Females,Tasmania,8A
48,2006-09-30,10561.898712158203,Females,Tasmania,8A
48,2006-12-31,10419.460914611816,Females,Tasmania,8A
48,2007-03-31,11607.641586303711,Females,Tasmania,8A
48,2007-06-30,11200.15267944336,Females,Tasmania,8A
48,2007-09-30,10596.778991699219,Females,Tasmania,8A
48,2007-12-31,11998.766441345215,Females,Tasmania,8A
48,2008-03-31,12292.88372039795,Females,Tasmania,8A
48,2008-06-30,12732.441940307617,Females,Tasmania,8A
48,2008-09-30,10224.472137451172,Females,Tasmania,8A
48,2008-12-31,12001.567092895508,Females,Tasmania,8A
48,2009-03-31,12828.722938537598,Females,Tasmania,8A
48,2009-06-30,11580.88761138916,Females,Tasmania,8A
48,2009-09-30,9924.9506149292,Females,Tasmania,8A
48,2009-12-31,11101.006149291992,Females,Tasmania,8A
48,2010-03-31,11580.468521118164,Females,Tasmania,8A
48,2010-06-30,10813.827713012695,Females,Tasmania,8A
48,2010-09-30,8802.005729675293,Females,Tasmania,8A
48,2010-12-31,10398.645763397217,Females,Tasmania,8A
48,2011-03-31,11902.452018737793,Females,Tasmania,8A
48,2011-06-30,13186.979400634766,Females,Tasmania,8A
48,2011-09-30,10908.01244354248,Females,Tasmania,8A
48,2011-12-31,10152.413940429688,Females,Tasmania,8A
48,2012-03-31,12101.643661499023,Females,Tasmania,8A
48,2012-06-30,12179.1943359375,Females,Tasmania,8A
48,2012-09-30,11669.171211242676,Females,Tasmania,8A
48,2012-12-31,9427.21647644043,Females,Tasmania,8A
48,2013-03-31,9591.161033630371,Females,Tasmania,8A
48,2013-06-30,10176.331428527832,Females,Tasmania,8A
48,2013-09-30,10452.207702636719,Females,Tasmania,8A
48,2013-12-31,10163.287780761719,Females,Tasmania,8A
48,2014-03-31,10879.978233337402,Females,Tasmania,8A
48,2014-06-30,10759.505966186523,Females,Tasmania,8A
48,2014-09-30,10133.829299926758,Females,Tasmania,8A
48,2014-12-31,11070.57698059082,Females,Tasmania,8A
48,2015-03-31,13534.196380615234,Females,Tasmania,8A
48,2015-06-30,14001.867752075195,Females,Tasmania,8A
48,2015-09-30,11544.45824432373,Females,Tasmania,8A
48,2015-12-31,10872.53356552124,Females,Tasmania,8A
48,2016-03-31,11264.638534545898,Females,Tasmania,8A
48,2016-06-30,11530.260917663574,Females,Tasmania,8A
48,2016-09-30,11922.832606442273,Females,Tasmania,8A
48,2016-12-31,11246.605080723763,Females,Tasmania,8A
48,2017-03-31,12658.614359855652,Females,Tasmania,8A
48,2017-06-30,13065.278905689716,Females,Tasmania,8A
48,2017-09-30,11313.531091034412,Females,Tasmania,8A
48,2017-12-31,12093.599447369576,Females,Tasmania,8A
48,2018-03-31,12655.0993668437,Females,Tasmania,8A
48,2018-06-30,11782.644965410233,Females,Tasmania,8A
48,2018-09-30,12210.651954472065,Females,Tasmania,8A
48,2018-12-31,12002.966222584248,Females,Tasmania,8A
48,2019-03-31,12064.839360415936,Females,Tasmania,8A
48,2019-06-30,12310.813945531845,Females,Tasmania,8A
48,2019-09-30,12863.138120472431,Females,Tasmania,8A
48,2019-12-31,12376.58482682705,Females,Tasmania,8A
48,2020-03-31,14523.466886341572,Females,Tasmania,8A
48,2020-06-30,11355.785199224949,Females,Tasmania,8A
48,2020-09-30,11777.158509910107,Females,Tasmania,8A
48,2020-12-31,12367.000661671162,Females,Tasmania,8A
48,2021-03-31,13758.41545855999,Females,Tasmania,8A
48,2021-06-30,11123.41889744997,Females,Tasmania,8A
48,2021-09-30,11780.767369680107,Females,Tasmania,8A
48,2021-12-31,11113.555827915668,Females,Tasmania,8A
48,2022-03-31,12610.911553367972,Females,Tasmania,8A
48,2022-06-30,12027.894664943218,Females,Tasmania,8A
48,2022-09-30,12957.470191001892,Females,Tasmania,8A
48,2022-12-31,13784.050929665565,Females,Tasmania,8A
48,2023-03-31,10807.326820254326,Females,Tasmania,8A
48,2023-06-30,10880.811308860779,Females,Tasmania,8A
48,2023-09-30,10433.658825397491,Females,Tasmania,8A
48,2023-12-31,12274.708606243134,Females,Tasmania,8A
48,2024-03-31,14788.924530565739,Females,Tasmania,8A
48,2024-06-30,12725.117556512356,Females,Tasmania,8A
48,2024-09-30,12742.440080344677,Females,Tasmania,8A
49,1986-09-30,56459.123613491654,Females,Victoria,1A
49,1986-12-31,59038.82083892822,Females,Victoria,1A
49,1987-03-31,64176.90514373779,Females,Victoria,1A
49,1987-06-30,66577.436509341,Females,Victoria,1A
49,1987-09-30,67251.96372425556,Females,Victoria,1A
49,1987-12-31,65896.87621450424,Females,Victoria,1A
49,1988-03-31,68328.13711732626,Females,Victoria,1A
49,1988-06-30,61513.51676440239,Females,Victoria,1A
49,1988-09-30,75523.27106028795,Females,Victoria,1A
49,1988-12-31,78455.60298156738,Females,Victoria,1A
49,1989-03-31,75935.1496963501,Females,Victoria,1A
49,1989-06-30,75136.23063728213,Females,Victoria,1A
49,1989-09-30,76831.21744805574,Females,Victoria,1A
49,1989-12-31,80318.73487266898,Females,Victoria,1A
49,1990-03-31,76339.8519205451,Females,Victoria,1A
49,1990-06-30,78964.78844082355,Females,Victoria,1A
49,1990-09-30,74102.19766032696,Females,Victoria,1A
49,1990-12-31,80797.93637084961,Females,Victoria,1A
49,1991-03-31,79392.23069548607,Females,Victoria,1A
49,1991-06-30,78956.38386702538,Females,Victoria,1A
49,1991-09-30,73724.3673196435,Females,Victoria,1A
49,1991-12-31,83787.80603778362,Females,Victoria,1A
49,1992-03-31,76289.81622612476,Females,Victoria,1A
49,1992-06-30,75627.95371985435,Females,Victoria,1A
49,1992-09-30,76423.96841037273,Females,Victoria,1A
49,1992-12-31,76469.53182983398,Females,Victoria,1A
49,1993-03-31,74712.97785186768,Females,Victoria,1A
49,1993-06-30,78766.64527130127,Females,Victoria,1A
49,1993-09-30,78232.03768655658,Females,Victoria,1A
49,1993-12-31,81782.25083506107,Females,Victoria,1A
49,1994-03-31,71668.61582565308,Females,Victoria,1A
49,1994-06-30,74291.80863952637,Females,Victoria,1A
49,1994-09-30,77828.57867062092,Females,Victoria,1A
49,1994-12-31,83423.06163278222,Females,Victoria,1A
49,1995-03-31,75841.73526585102,Females,Victoria,1A
49,1995-06-30,75229.31985545158,Females,Victoria,1A
49,1995-09-30,72452.74240112305,Females,Victoria,1A
49,1995-12-31,75886.99960815907,Females,Victoria,1A
49,1996-03-31,80620.26696896553,Females,Victoria,1A
49,1996-06-30,82570.58738356829,Females,Victoria,1A
49,1996-09-30,78946.4719543457,Females,Victoria,1A
49,1996-12-31,81090.90943908691,Females,Victoria,1A
49,1997-03-31,77129.3023071289,Females,Victoria,1A
49,1997-06-30,77767.54905223846,Females,Victoria,1A
49,1997-09-30,72957.05667114258,Females,Victoria,1A
49,1997-12-31,75047.91539001465,Females,Victoria,1A
49,1998-03-31,76478.73350715637,Females,Victoria,1A
49,1998-06-30,72928.14666748047,Females,Victoria,1A
49,1998-09-30,71188.93449020386,Females,Victoria,1A
49,1998-12-31,67432.3567314148,Females,Victoria,1A
49,1999-03-31,69652.91024780273,Females,Victoria,1A
49,1999-06-30,72879.63516044617,Females,Victoria,1A
49,1999-09-30,71444.54076004028,Females,Victoria,1A
49,1999-12-31,75627.35218811035,Females,Victoria,1A
49,2000-03-31,77146.13546276093,Females,Victoria,1A
49,2000-06-30,84199.27996826172,Females,Victoria,1A
49,2000-09-30,86051.00511169434,Females,Victoria,1A
49,2000-12-31,85401.97670030594,Females,Victoria,1A
49,2001-03-31,83035.99031066895,Females,Victoria,1A
49,2001-06-30,87007.7477722168,Females,Victoria,1A
49,2001-09-30,91869.49680137634,Females,Victoria,1A
49,2001-12-31,94837.08923721313,Females,Victoria,1A
49,2002-03-31,92443.51614379883,Females,Victoria,1A
49,2002-06-30,94149.54071044922,Females,Victoria,1A
49,2002-09-30,91002.16883850098,Females,Victoria,1A
49,2002-12-31,89111.80798339844,Females,Victoria,1A
49,2003-03-31,95179.21285247803,Females,Victoria,1A
49,2003-06-30,88644.00916862488,Females,Victoria,1A
49,2003-09-30,79304.94421386719,Females,Victoria,1A
49,2003-12-31,80867.48143720627,Females,Victoria,1A
49,2004-03-31,84204.08898925781,Females,Victoria,1A
49,2004-06-30,91613.81871032715,Females,Victoria,1A
49,2004-09-30,92772.77069091797,Females,Victoria,1A
49,2004-12-31,92266.08353805542,Females,Victoria,1A
49,2005-03-31,102127.77490234375,Females,Victoria,1A
49,2005-06-30,101343.70770263672,Females,Victoria,1A
49,2005-09-30,99262.33307266235,Females,Victoria,1A
49,2005-12-31,97883.37010192871,Females,Victoria,1A
49,2006-03-31,96536.21592712402,Females,Victoria,1A
49,2006-06-30,99424.53758239746,Females,Victoria,1A
49,2006-09-30,97246.39712524414,Females,Victoria,1A
49,2006-12-31,109353.50109863281,Females,Victoria,1A
49,2007-03-31,103584.2787322998,Females,Victoria,1A
49,2007-06-30,104615.92874145508,Females,Victoria,1A
49,2007-09-30,99345.34924316406,Females,Victoria,1A
49,2007-12-31,105448.19064331055,Females,Victoria,1A
49,2008-03-31,104868.65390014648,Females,Victoria,1A
49,2008-06-30,104326.33438110352,Females,Victoria,1A
49,2008-09-30,107712.71990966797,Females,Victoria,1A
49,2008-12-31,108228.00067138672,Females,Victoria,1A
49,2009-03-31,102942.53482055664,Females,Victoria,1A
49,2009-06-30,110247.37390136719,Females,Victoria,1A
49,2009-09-30,123653.36965942383,Females,Victoria,1A
49,2009-12-31,128212.27545166016,Females,Victoria,1A
49,2010-03-31,119168.64447021484,Females,Victoria,1A
49,2010-06-30,130535.18142700195,Females,Victoria,1A
49,2010-09-30,122692.31076049805,Females,Victoria,1A
49,2010-12-31,117313.99703979492,Females,Victoria,1A
49,2011-03-31,126217.30783081055,Females,Victoria,1A
49,2011-06-30,120083.66772460938,Females,Victoria,1A
49,2011-09-30,121855.86236572266,Females,Victoria,1A
49,2011-12-31,122839.89141845703,Females,Victoria,1A
49,2012-03-31,127221.56893920898,Females,Victoria,1A
49,2012-06-30,136650.4658203125,Females,Victoria,1A
49,2012-09-30,126534.28353881836,Females,Victoria,1A
49,2012-12-31,132726.27114868164,Females,Victoria,1A
49,2013-03-31,123486.34767913818,Females,Victoria,1A
49,2013-06-30,115752.24417114258,Females,Victoria,1A
49,2013-09-30,121902.77526855469,Females,Victoria,1A
49,2013-12-31,128922.42044067383,Females,Victoria,1A
49,2014-03-31,123707.86846923828,Females,Victoria,1A
49,2014-06-30,128918.03552246094,Females,Victoria,1A
49,2014-09-30,128052.69540405273,Females,Victoria,1A
49,2014-12-31,133115.98245239258,Females,Victoria,1A
49,2015-03-31,146018.57501220703,Females,Victoria,1A
49,2015-06-30,138028.68157958984,Females,Victoria,1A
49,2015-09-30,160818.33465576172,Females,Victoria,1A
49,2015-12-31,147066.54159545898,Females,Victoria,1A
49,2016-03-31,143955.7625427246,Females,Victoria,1A
49,2016-06-30,138030.61791992188,Females,Victoria,1A
49,2016-09-30,151590.13996335864,Females,Victoria,1A
49,2016-12-31,158202.32595729828,Females,Victoria,1A
49,2017-03-31,168507.21536898613,Females,Victoria,1A
49,2017-06-30,166744.20389723778,Females,Victoria,1A
49,2017-09-30,159327.71363472939,Females,Victoria,1A
49,2017-12-31,164451.50786614418,Females,Victoria,1A
49,2018-03-31,135331.0234963894,Females,Victoria,1A
49,2018-06-30,141610.1546036601,Females,Victoria,1A
49,2018-09-30,157021.70181912184,Females,Victoria,1A
49,2018-12-31,153845.59609532356,Females,Victoria,1A
49,2019-03-31,149413.86718958616,Females,Victoria,1A
49,2019-06-30,154155.8797237873,Females,Victoria,1A
49,2019-09-30,148790.75889897346,Females,Victoria,1A
49,2019-12-31,159436.00419831276,Females,Victoria,1A
49,2020-03-31,175676.69554686546,Females,Victoria,1A
49,2020-06-30,151403.36981081963,Females,Victoria,1A
49,2020-09-30,161352.79230850935,Females,Victoria,1A
49,2020-12-31,160122.0453798771,Females,Victoria,1A
49,2021-03-31,154127.91348814964,Females,Victoria,1A
49,2021-06-30,173429.08891272545,Females,Victoria,1A
49,2021-09-30,166150.6880894974,Females,Victoria,1A
49,2021-12-31,199159.72545960546,Females,Victoria,1A
49,2022-03-31,184040.6959476769,Females,Victoria,1A
49,2022-06-30,167158.45485377312,Females,Victoria,1A
49,2022-09-30,183278.54659098387,Females,Victoria,1A
49,2022-12-31,207493.1216046214,Females,Victoria,1A
49,2023-03-31,217464.669724226,Females,Victoria,1A
49,2023-06-30,216643.25553631783,Females,Victoria,1A
49,2023-09-30,196424.19707083702,Females,Victoria,1A
49,2023-12-31,189510.75572752953,Females,Victoria,1A
49,2024-03-31,202478.3317605853,Females,Victoria,1A
49,2024-06-30,196057.68935894966,Females,Victoria,1A
49,2024-09-30,190361.08850497007,Females,Victoria,1A
50,1986-09-30,127674.15227746964,Females,Victoria,2A
50,1986-12-31,125099.0811419487,Females,Victoria,2A
50,1987-03-31,128708.61086463928,Females,Victoria,2A
50,1987-06-30,135913.3339909315,Females,Victoria,2A
50,1987-09-30,142044.01198077202,Females,Victoria,2A
50,1987-12-31,134699.7994812727,Females,Victoria,2A
50,1988-03-31,127512.69499635696,Females,Victoria,2A
50,1988-06-30,135418.62211573124,Females,Victoria,2A
50,1988-09-30,137573.45867025852,Females,Victoria,2A
